CLASE SINIESTRO,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,ZONA,TIPO DE VÍA,RED VIAL,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,MTC_RVN_LONGITUD_KM,MTC_RVN_N_CARRILES_MEDIANA,MTC_RVN_SUPERFICIE_DOMINANTE,MTC_RVN_ESTADO_DOMINANTE,MTC_RVN_ES_CONCESIONADA,MTC_RVN_CONCESION_PRINCIPAL,MTC_RVN_CORREDOR_LOGISTICO,MTC_RVN_N_TRAMOS,IDH_2019,IDH_ESP_VIDA_2019,IDH_POBLACION_2019,MTC_DEP_RED_TOTAL_KM,MTC_DEP_NACIONAL_TOTAL_KM,MTC_DEP_DEPARTAMENTAL_TOTAL_KM,MTC_DEP_VECINAL_TOTAL_KM,MTC_DEP_PAV_TOTAL_KM,MTC_DEP_NO_PAV_TOTAL_KM,MTC_DEP_PCT_PAVIMENTADA,PER_N_CONDUCTORES,PER_N_CONDUCTORES_FUGADOS,PER_N_PEATONES,PER_EDAD_COND_PROM,PER_EDAD_COND_MIN,PER_EDAD_COND_MAX,PER_ANY_COND_MASCULINO,PER_ANY_LIC_PROBLEMA,PER_ANY_DOSAJE_POS,PER_ANY_DOSAJE_EVALUADO,VEH_TOTAL,VEH_N_FUGADOS,VEH_ANY_FUGADO,VEH_ANY_CARGA,VEH_ANY_PUBLICO,VEH_ANY_PARTICULAR,VEH_ANY_MOTO,VEH_ANY_AUTO,VEH_ANY_CAMION_BUS,VEH_ANY_SOAT_PROBLEMA,VEH_ANY_CITV_PROBLEMA,VEH_ANY_SEGURO_PROBLEMA,MTC_RVN_LONGITUD_KM_ERA_NULO,MTC_RVN_N_CARRILES_MEDIANA_ERA_NULO,MTC_RVN_ES_CONCESIONADA_ERA_NULO,MTC_RVN_N_TRAMOS_ERA_NULO,PER_EDAD_COND_PROM_ERA_NULO,PER_EDAD_COND_MIN_ERA_NULO,PER_EDAD_COND_MAX_ERA_NULO,HORA_NUM,FRANJA_HORARIA,ANIO,MES,DIA_MES,DIA_SEMANA,ES_FIN_SEMANA,ES_QUINCENA,REGION_NATURAL,NIVEL_SEÑALIZACION_ORD,ES_VIA_MULTICARRIL,ES_DEPTO_BAJO_PAVIMENTO,RATIO_CONDUCTORES_FUGADOS,ES_CURVA_Y_PENDIENTE,ES_VIA_NO_PAVIMENTADA,CATEGORIA_SEVERIDAD,CATEGORIA_SEVERIDAD_ENC
3,2,5,0,4,1,-5.54959636459341,-78.810569156061,0,4,7,1,2,2,2,0,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.4823525101155781,74.68609013731242,13071.734475374731,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,2,0,0,31.0,31.0,31.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,20,2,2023,1,11,2,0,0,2,2,0,1,0.0,0,0,LEVE,0
6,1,1,0,4,3,-8.903711450122605,-77.56473257769545,2,4,2,0,7,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2806688781857774,69.09723665848658,5701.301927194861,10767.648,1885.0630000000003,1222.721,7659.864000000001,2100.343,8667.305000000002,19.506051832303577,1,0,0,48.0,48.0,48.0,1.0,0.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,18,2,2022,3,7,0,0,0,0,2,0,1,0.0,0,1,GRAVE_MORTALIDAD,2
6,1,5,0,4,3,-7.219264,-78.611895,7,4,0,1,1,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3499131122933449,74.39401817945264,8462.284796573875,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,1,0,0,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,12,3,2022,5,10,1,0,0,2,2,0,1,0.0,0,1,GRAVE_LESIONADOS,1
3,2,12,0,4,1,-7.308045,-79.480443,0,4,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5650979329787121,81.32490571897102,43897.946466809415,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,2,0,0,41.5,20.0,63.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,23,2,2024,12,22,6,1,1,0,2,1,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,3,0,4,0,-15.99961631325248,-72.47631622169334,0,4,5,0,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6024576531259656,74.85024130316643,8415.291220556745,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,59.0,59.0,59.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0,0,20,2,2022,3,26,5,1,1,0,2,0,1,0.0,1,0,LEVE,0
6,1,12,0,4,1,-7.589483496988363,-79.37012667340991,0,4,7,1,2,2,2,2,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5605164445866666,76.61349501649897,9448.43683083512,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,63.0,63.0,63.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,16,3,2024,3,10,6,1,0,0,2,1,1,0.0,0,0,GRAVE_LESIONADOS,1
3,1,5,2,4,1,-7.18324759955135,-78.480325900348,0,3,7,1,2,2,2,0,9936.932,2.0,2,0,1.0,9,32,3830.0,0.6070175276741574,73.19224654097276,257380.9443254818,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,2,0,0,53.5,37.0,70.0,1.0,0.0,0.0,0.0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,5,0,2022,9,10,5,1,0,2,2,0,1,0.0,0,0,LEVE,0
6,1,12,0,4,1,-8.404379,-78.83144,0,4,7,1,2,2,2,2,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5051395598219868,77.13285387085847,67612.41755888652,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,2,0,2021,10,24,6,1,1,0,2,1,1,0.0,0,0,LEVE,0
3,2,20,0,4,1,-16.453691272636267,-69.14991796620194,0,4,0,1,2,1,1,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.2394362064959017,73.4288503002124,17422.250535331903,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,2,0,0,32.5,17.0,48.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19,2,2021,9,1,2,0,0,2,2,0,1,0.0,0,0,LEVE,0
3,2,14,2,4,2,-12.273785235748852,-76.87277089205438,0,0,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6909236767275176,78.41626133969348,95908.53319057816,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,2,0,0,43.0,39.0,47.0,1.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,6,1,2022,8,28,6,1,1,0,2,0,1,0.0,0,0,LEVE,0
1,1,14,0,4,1,-11.5593801,-77.266452,0,4,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6328991168419597,79.8522840328396,65701.61456102783,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,18,2,2025,6,28,5,1,1,0,2,1,1,1.0,0,0,LEVE,0
1,0,20,0,4,1,-15.187462646660697,-69.58667081619853,0,4,7,1,2,2,2,2,573.9449999999999,-1.0,1,0,0.0,9,32,128.0,0.2364715545850459,70.80113252262655,6569.51391862955,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,19,2,2023,7,19,2,0,1,2,2,0,1,1.0,0,0,LEVE,0
6,1,10,0,4,1,-14.427941,-75.121371,0,4,4,0,7,2,2,2,1253.475,-1.0,1,3,0.0,9,32,217.0,0.6181901975175671,81.11121526884828,6820.845824411133,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,1,0,0,56.0,56.0,56.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,15,3,2023,6,14,2,0,0,0,2,0,1,0.0,0,1,LEVE,0
0,1,14,2,4,1,-12.191107,-76.972735,0,2,7,1,2,2,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.7289998534947872,80.50926319493618,384728.5117773019,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,1,25.0,25.0,25.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,23,2,2025,2,4,1,0,0,0,2,0,1,0.0,0,0,LEVE,0
6,1,2,0,4,3,-13.7456475526886,-72.50447043933058,6,5,6,2,6,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.377913005157653,70.27445875446921,16627.231263383295,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,1,0,0,44.0,44.0,44.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,11,1,2023,4,29,5,1,1,2,2,0,1,0.0,0,0,LEVE,0
6,1,6,2,4,1,-11.920192,-77.129354,6,5,6,2,6,2,2,0,139.23,-1.0,2,0,0.0,9,32,69.0,0.5563774842369664,77.00938809632027,27932.19700214133,51.58600000000001,44.68700000000001,6.899000000000001,0.0,49.838000000000015,1.748,96.61148373589734,1,0,0,38.0,38.0,38.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8,1,2023,5,26,4,0,1,2,2,0,0,0.0,0,0,LEVE,0
6,1,1,0,7,4,-9.020311236965645,-78.61246961957714,0,4,7,1,1,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5767176315100667,78.75852681233434,15940.278372591009,10767.648,1885.0630000000003,1222.721,7659.864000000001,2100.343,8667.305000000002,19.506051832303577,1,0,0,55.0,55.0,55.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0,0,10,1,2021,8,16,0,0,1,0,2,0,1,0.0,0,1,LEVE,0
3,2,13,0,4,1,-6.8718087,-79.3298177,0,4,7,1,2,2,2,0,574.472,1.0,2,3,1.0,9,32,139.0,0.4828871661592251,81.92459531274005,2320.618843683083,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,2,0,0,32.5,19.0,46.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,21,2,2022,1,23,6,1,1,0,2,0,1,0.0,0,0,LEVE,0
3,1,11,2,4,1,-12.083191,-75.203209,0,0,7,1,2,0,1,2,200.335,2.0,1,3,0.0,9,32,113.0,0.5505646674026337,73.4133487878793,91775.8886509636,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,2,0,0,45.5,25.0,66.0,1.0,1.0,0.0,1.0,2,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,16,3,2022,12,11,6,1,0,2,1,0,1,0.0,0,0,LEVE,0
3,2,7,0,4,1,-14.3288253,-71.1955179,0,4,7,1,2,2,2,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.3688068892893833,76.47283450634272,9957.021413276232,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,2,0,0,53.0,47.0,59.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,18,2,2024,5,4,5,1,0,2,2,0,1,0.0,0,0,LEVE,0
6,1,12,0,4,1,-7.820686125098988,-77.68399891266444,0,4,7,1,7,2,2,0,1688.589,1.0,1,3,0.0,9,32,287.0,0.207075822859255,73.60541053493367,9081.543897216274,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6,1,2024,7,29,0,0,1,0,2,0,1,0.0,0,1,LEVE,0
6,1,20,0,4,1,-15.943626427585274,-69.84356935453165,0,4,7,1,2,2,2,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.2884525097354768,64.20597588940076,7037.970021413275,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,23,2,2023,6,2,4,0,0,2,2,0,1,0.0,0,0,LEVE,0
1,0,13,0,4,1,-6.938924,-79.723199,0,4,7,1,2,2,2,4,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5328313946151968,80.14557682903842,10221.605995717344,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,2,0,2021,3,6,5,1,0,0,2,1,1,1.0,0,0,LEVE,0
3,1,20,0,4,1,-15.3979771,-70.0630439,5,4,7,1,2,2,2,6,1762.84,2.0,1,0,0.0,9,32,485.0,0.2399049659709538,73.66748174046536,4818.295503211992,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,2,1,0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,3,0,2021,4,30,4,0,1,2,2,0,1,0.5,0,0,LEVE,0
6,1,20,0,4,1,-16.801885124618327,-70.03709084660409,0,4,0,0,2,2,2,2,1529.105,2.0,2,0,1.0,9,21,200.0,0.3367238884705214,79.36896456880557,5778.8501070663815,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,0,41.0,41.0,41.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,9,1,2023,10,31,1,0,1,2,2,0,1,0.0,1,0,LEVE,0
6,1,11,0,4,2,-11.755389,-75.605817,0,4,0,0,7,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2473720078845581,70.38327850437982,458.31263383297664,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,1,0,0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,4,0,2022,10,14,4,0,0,2,2,0,1,0.0,1,1,GRAVE_MORTALIDAD,2
3,1,14,2,2,4,-12.019856293791491,-77.05555832925123,0,0,7,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7419979630670723,80.31822295927182,739416.2413542903,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,2,0,0,42.5,28.0,57.0,1.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,6,1,2024,2,1,3,0,0,0,2,0,1,0.0,0,0,LEVE,0
6,1,5,0,4,3,-7.5031780083755,-77.9755700012617,0,4,7,1,1,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.257407821092545,79.22589573389911,7764.597430406853,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,1,0,0,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,5,0,2023,7,24,0,0,1,2,2,0,1,0.0,0,1,LEVE,0
7,1,3,0,4,1,-17.03281264289713,-71.69802188826868,0,4,2,1,2,1,1,2,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6449493635682252,78.44719582624413,8054.678800856533,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,1,22.0,22.0,22.0,1.0,0.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,1,2021,4,7,2,0,0,0,2,0,1,0.0,0,0,LEVE,0
5,1,19,0,4,1,-4.8232,-80.2824,0,4,7,1,2,2,2,0,640.6200000000001,2.0,2,3,0.0,9,32,72.0,0.459857589992435,80.72202071327797,125429.93361884369,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,2,1,0,51.0,51.0,51.0,1.0,0.0,0.0,1.0,2,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,19,2,2021,10,19,1,0,1,0,2,0,1,0.5,0,0,LEVE,0
6,1,3,0,4,0,-14.7547768453233,-72.7354812705576,0,4,7,1,1,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.344836409706256,84.59383335617436,1843.9250535331907,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,29.0,29.0,29.0,1.0,0.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,12,3,2023,11,17,4,0,1,0,2,0,1,0.0,0,1,LEVE,0
10,1,19,0,4,3,-5.97402,-81.09711,0,4,3,0,4,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4860724693701166,72.15814961491549,48691.10064239828,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,1,0,0,41.0,41.0,41.0,1.0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,15,3,2022,2,15,1,0,1,0,2,0,1,0.0,0,0,LEVE,0
6,1,5,0,4,1,-5.98483160451024,-78.8566111377817,0,4,0,0,2,2,2,0,167.59499999999997,2.0,2,0,1.0,1,20,40.0,0.3934942813224024,75.42708969274362,3073.203426124197,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,1,0,0,44.0,44.0,44.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,18,2,2024,3,7,3,0,0,2,2,0,1,0.0,1,0,LEVE,0
6,1,14,2,3,4,-11.86643195941559,-77.09008028927042,0,3,7,0,1,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6632628912836565,79.15155564666024,383699.2119914347,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,1,31.0,31.0,31.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,10,1,2024,8,1,3,0,0,0,2,0,1,0.0,0,1,GRAVE_LESIONADOS,1
1,1,14,2,4,1,-11.872306,-77.069443,0,0,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6632628912836565,79.15155564666024,383699.2119914347,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,5,0,2023,3,19,6,1,1,0,2,1,1,1.0,0,0,LEVE,0
3,2,20,0,4,2,-16.19722114894739,-70.13273287750263,2,4,7,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3279226888241855,68.17036545870775,5184.3083511777295,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,2,0,2,59.5,54.0,65.0,1.0,0.0,0.0,0.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,22,2,2022,12,8,3,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
0,1,10,0,4,1,-13.38591362,-76.20276895,0,4,7,1,2,0,0,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.5736744275518083,81.67473861808857,26660.92933618844,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,1,0,1,54.0,54.0,54.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,20,2,2024,7,13,5,1,0,0,0,0,1,0.0,0,0,LEVE,0
1,1,19,0,4,1,-5.154443,-80.694879,0,4,7,1,2,2,2,2,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5997462042553465,78.40793944726823,183875.0,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,20,2,2022,6,13,0,0,0,0,2,1,1,1.0,0,0,LEVE,0
3,2,3,0,4,1,-15.812568464821371,-74.38580123214663,0,4,7,1,2,2,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.5759660838327949,85.0,731.8543897216274,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,2,0,0,35.5,27.0,44.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,7,1,2022,2,22,1,0,1,0,2,0,1,0.0,0,0,LEVE,0
3,2,1,0,4,1,-9.11478229901101,-77.7666163169284,0,4,7,1,2,2,2,0,9936.932,2.0,2,0,1.0,9,32,3830.0,0.4225175571417921,72.0073136099048,21231.406852248398,10767.648,1885.0630000000003,1222.721,7659.864000000001,2100.343,8667.305000000002,19.506051832303577,2,0,0,20.5,3.0,38.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,5,0,2025,4,21,0,0,1,0,2,0,1,0.0,0,0,LEVE,0
3,2,14,2,4,1,-11.985720245080582,-76.80978528061422,7,3,7,1,2,2,2,0,875.67,2.0,2,0,1.0,3,14,156.0,0.7410537419693288,80.72873693175681,43755.852248394,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,2,0,0,42.0,42.0,42.0,1.0,0.0,0.0,0.0,2,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,14,3,2021,12,7,1,0,0,0,2,0,1,0.0,0,0,LEVE,0
6,1,13,0,4,0,-6.882256,-79.902413,7,4,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4741120956135246,82.20413595948395,32071.66595289079,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,1,0,0,43.0,43.0,43.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0,0,17,3,2022,1,12,2,0,0,0,2,0,1,0.0,0,0,LEVE,0
0,1,20,0,4,1,-15.5497222,-70.1086111,5,4,7,1,2,1,1,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.3646929504779869,74.39003066237748,5552.2119914346895,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,1,20.0,20.0,20.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,13,3,2021,3,22,0,0,1,2,2,0,1,0.0,0,0,LEVE,0
6,1,19,2,2,4,-5.178591,-80.644672,0,4,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6582040223794163,78.74105515718446,178905.3426124197,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,1,0,0,33.0,33.0,33.0,1.0,0.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1,0,2022,9,22,3,0,1,0,2,0,1,0.0,0,0,LEVE,0
0,1,11,2,3,4,-12.071005,-75.20299,0,0,1,1,2,2,2,4,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6083413875375813,71.66982597817598,119236.36616702356,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,1,0,1,29.0,29.0,29.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,7,1,2023,12,2,5,1,0,2,2,0,1,0.0,0,0,LEVE,0
